V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
8903.0,9646.0,27761.0,16534.0,14313.0,15780.0,16709.0,9991.0,6989.0,5538.0,3496.0,6653.0
44707.0,20231.0,42178.0,24449.0,19575.0,19001.0,21168.0,13771.0,9674.0,7864.0,4714.0,9279.0
1099.0,1362.0,3045.0,2045.0,2072.0,3036.0,2690.0,2396.0,2048.0,2108.0,1153.0,2114.0
20100.0,7386.0,10487.0,8104.0,9085.0,13185.0,16920.0,12984.0,10825.0,9497.0,5727.0,11259.0
40.0,8.0,12.0,7.0,16.0,24.0,46.0,39.0,64.0,85.0,64.0,165.0
12447.0,3357.0,4678.0,3411.0,4160.0,7873.0,11652.0,12906.0,17133.0,28606.0,25380.0,53513.0
3.0,5.0,8.0,3.0,2.0,4.0,8.0,10.0,7.0,8.0,4.0,9.0
3.0,0.3976566295390772,4.0,2.0,3.0,1.0,3.0,4.0,5.0,20.0,7.0,25.0
9169.0,7722.0,11348.0,6595.0,6367.0,6293.0,8517.0,5986.0,4754.0,3548.0,3045.0,5648.0
1131.0,396.0,582.0,459.0,506.0,688.0,952.0,725.0,616.0,503.0,326.0,586.0
21172.0,22988.0,66123.0,40337.0,34000.0,38041.0,40605.0,24191.0,16623.0,13299.0,8094.0,15482.0
10.0,15.0,112.0,61.0,54.0,58.0,63.0,18.0,14.0,11.0,6.0,16.0
2.0,3.0,6.0,21.0,35.0,148.0,374.0,151.0,51.0,23.0,7.0,20.0
9256.0,10303.0,25401.0,13958.0,12728.0,13206.0,17315.0,12335.0,10123.0,8927.0,4884.0,9811.0
4090.0,4267.0,17873.0,18498.0,19638.0,24635.0,43364.0,31670.0,21371.0,16319.0,6557.0,13876.0
8945.0,4573.0,10134.0,11336.0,15428.0,29991.0,42820.0,25688.0,24717.0,28933.0,21871.0,49803.0
2524.0,1806.0,5011.0,4163.0,4218.0,5643.0,6565.0,3606.0,2561.0,1993.0,965.0,1960.0
424.0,185.0,361.0,300.0,343.0,645.0,1076.0,1325.0,1463.0,1853.0,888.0,1816.0
8742.0,2297.0,3281.0,2353.0,2941.0,5387.0,8075.0,8973.0,11927.0,19849.0,17366.0,37255.0
1283.0,629.0,1524.0,1655.0,2280.0,4395.0,6377.0,3667.0,3579.0,4206.0,3227.0,7271.0
653.0,353.0,756.0,916.0,1169.0,2274.0,3293.0,1918.0,1946.0,2177.0,1695.0,3714.0
271.0,80.0,221.0,271.0,437.0,1019.0,1400.0,1119.0,897.0,731.0,310.0,610.0
5588.0,2500.0,4844.0,3965.0,4511.0,8722.0,14296.0,17347.0,19176.0,24349.0,12064.0,24567.0
5626.0,4022.0,14700.0,20495.0,27604.0,46664.0,50642.0,18790.0,10435.0,8070.0,3611.0,8160.0
3358.0,1428.0,2853.0,2278.0,2724.0,5100.0,8468.0,10188.0,11528.0,14323.0,6997.0,14579.0
722.0,293.0,615.0,451.0,524.0,992.0,1791.0,2102.0,2263.0,2966.0,1381.0,2962.0
1502.0,394.0,604.0,384.0,521.0,915.0,1409.0,1568.0,2117.0,3463.0,3066.0,6404.0
1470.0,1073.0,3980.0,5467.0,7364.0,12781.0,13741.0,5164.0,2807.0,2096.0,986.0,2218.0
7458.0,7607.0,23902.0,10774.0,6991.0,5112.0,5105.0,3021.0,2202.0,1421.0,1206.0,2400.0
3600.0,3105.0,4459.0,2613.0,2514.0,2432.0,3322.0,2394.0,1816.0,1398.0,1201.0,2268.0
12328.0,8737.0,24786.0,20853.0,21255.0,28916.0,34258.0,18482.0,13045.0,9750.0,4705.0,9755.0
15099.0,11008.0,30270.0,25581.0,25887.0,35191.0,41866.0,22507.0,15817.0,12078.0,5774.0,11987.0
1676.0,895.0,1859.0,2067.0,2873.0,5464.0,8072.0,4650.0,4643.0,5433.0,4025.0,9098.0
1914.0,4312.0,19898.0,13491.0,10298.0,8916.0,9615.0,4227.0,2560.0,2033.0,919.0,1972.0
2905.0,3254.0,9252.0,5492.0,4785.0,5343.0,5928.0,3234.0,2336.0,1935.0,1150.0,2208.0
3842.0,4128.0,11719.0,7087.0,6196.0,6587.0,7007.0,4335.0,3047.0,2352.0,1367.0,2696.0
5744.0,4070.0,11607.0,9662.0,9590.0,13266.0,15881.0,8652.0,6088.0,4466.0,2297.0,4661.0
20414.0,17137.0,25192.0,14789.0,14207.0,14027.0,19145.0,13321.0,10470.0,7773.0,6796.0,12932.0
120.0,1052.0,4000.0,1180.0,554.0,236.0,186.0,89.0,54.0,58.0,19.0,75.0
8035.0,6821.0,10098.0,5886.0,5677.0,5407.0,7337.0,5322.0,4236.0,3164.0,2728.0,5180.0
3781.0,4531.0,9967.0,4891.0,3840.0,3229.0,3910.0,2539.0,1808.0,1283.0,1097.0,2074.0
4321.0,4823.0,13691.0,8292.0,7011.0,7895.0,8545.0,5006.0,3430.0,2830.0,1615.0,3257.0
3885.0,3269.0,6664.0,3686.0,3670.0,5123.0,6472.0,5976.0,6502.0,7672.0,4654.0,9637.0
3424.0,2397.0,6572.0,5548.0,5765.0,7710.0,9121.0,4972.0,3383.0,2596.0,1239.0,2698.0
7599.0,6192.0,13442.0,7302.0,7146.0,10070.0,13163.0,11881.0,12748.0,15325.0,9381.0,19444.0
1756.0,2123.0,5137.0,2905.0,2968.0,3973.0,5394.0,2305.0,2451.0,2354.0,1753.0,3962.0
494.0,528.0,1469.0,710.0,494.0,330.0,352.0,194.0,130.0,93.0,74.0,159.0
2018.0,964.0,1971.0,1000.0,907.0,911.0,1000.0,635.0,432.0,353.0,186.0,426.0
5000.0,5825.0,13130.0,6154.0,4798.0,4357.0,4921.0,3317.0,2407.0,1575.0,1413.0,2725.0
845.0,220.0,301.0,173.0,136.0,147.0,199.0,130.0,107.0,107.0,77.0,144.0
19425.0,19858.0,61722.0,27835.0,18275.0,13086.0,13016.0,7593.0,5554.0,3847.0,3059.0,5964.0
1309.0,1212.0,1674.0,951.0,962.0,932.0,1269.0,936.0,703.0,555.0,449.0,885.0
1.0,0.094267231086266,2.0,1.0,0.5768209389579863,3.0,1.0,0.34841386237598315,2.0,5.0,1.0,0.21992787088417942
5694.0,4909.0,6932.0,4192.0,3927.0,3944.0,5269.0,3753.0,2876.0,2205.0,1861.0,3636.0
2.0,2.0,0.5665173628515526,1.0,0.5800026316781518,0.4892324762401812,3.0,1.0,2.0,3.0,2.0,1.0
3455.0,4133.0,9037.0,4420.0,3521.0,3037.0,3642.0,2340.0,1688.0,1141.0,1034.0,1980.0
3023.0,1357.0,2857.0,1583.0,1328.0,1202.0,1436.0,887.0,686.0,556.0,322.0,587.0
9.0,5.0,17.0,14.0,26.0,66.0,197.0,472.0,790.0,1144.0,496.0,1047.0
61.0,40.0,55.0,90.0,154.0,657.0,1155.0,2263.0,2015.0,1310.0,287.0,558.0
5184.0,6084.0,14402.0,8221.0,8831.0,11092.0,15081.0,6538.0,7068.0,6789.0,5003.0,11316.0
28.0,13.0,31.0,16.0,31.0,46.0,81.0,152.0,526.0,1808.0,2087.0,4254.0
1.0,0.8882679889370345,3.0,3.0,1.0,8.0,24.0,29.0,29.0,19.0,2.0,8.0
2656.0,2261.0,4528.0,2616.0,2492.0,3628.0,4578.0,4154.0,4499.0,5318.0,3330.0,6794.0
30388.0,11018.0,16002.0,12065.0,13905.0,19739.0,25814.0,19796.0,16549.0,14470.0,8615.0,17274.0
6926.0,7711.0,21924.0,13221.0,11167.0,12445.0,13242.0,7812.0,5452.0,4286.0,2631.0,5153.0
6975.0,5604.0,11891.0,6559.0,6552.0,9283.0,11762.0,10487.0,11694.0,13797.0,8692.0,17649.0
2115.0,1742.0,2623.0,1507.0,1368.0,1317.0,1872.0,1300.0,1091.0,775.0,660.0,1338.0
718.0,560.0,1864.0,2824.0,3557.0,5986.0,6521.0,2367.0,1373.0,1016.0,481.0,1062.0
12.0,19.0,37.0,43.0,58.0,139.0,410.0,1063.0,1957.0,2584.0,1158.0,2363.0
4463.0,4940.0,12369.0,7892.0,7969.0,12237.0,11035.0,9639.0,7976.0,8298.0,4571.0,8378.0
7140.0,7842.0,22911.0,13600.0,11489.0,13134.0,13765.0,8170.0,5859.0,4389.0,2794.0,5315.0
17650.0,7916.0,16889.0,9529.0,7871.0,7516.0,8390.0,5361.0,3867.0,3092.0,1819.0,3720.0
2888.0,2416.0,3475.0,2102.0,2012.0,1930.0,2587.0,1883.0,1480.0,1097.0,941.0,1732.0
15.0,10.0,13.0,13.0,34.0,49.0,66.0,60.0,51.0,49.0,13.0,25.0
2053.0,2163.0,9005.0,9471.0,9983.0,12583.0,21887.0,16114.0,11052.0,8355.0,3353.0,7137.0
10396.0,4701.0,9706.0,5716.0,4650.0,4407.0,5006.0,3135.0,2317.0,1910.0,1115.0,2217.0
10803.0,8712.0,18303.0,9973.0,10072.0,14194.0,18089.0,16357.0,17834.0,21244.0,13038.0,26867.0
6853.0,2462.0,3698.0,2652.0,3058.0,4492.0,5628.0,4439.0,3757.0,3473.0,1897.0,3811.0
480.0,266.0,448.0,440.0,894.0,1700.0,4829.0,40035.0,100494.0,42167.0,2055.0,4834.0
5114.0,3729.0,10130.0,8531.0,8498.0,11927.0,13913.0,7595.0,5285.0,4154.0,1987.0,4109.0
5387.0,4524.0,6472.0,3854.0,3755.0,3631.0,4857.0,3475.0,2703.0,1975.0,1730.0,3342.0
49521.0,22438.0,47260.0,26975.0,21933.0,21001.0,23969.0,15339.0,10872.0,8830.0,5037.0,10634.0
8393.0,3083.0,4387.0,3379.0,3873.0,5406.0,7117.0,5500.0,4623.0,4072.0,2332.0,4815.0
1143.0,520.0,1088.0,596.0,504.0,488.0,519.0,351.0,227.0,195.0,128.0,247.0
2553.0,1814.0,4927.0,4217.0,4297.0,5818.0,6808.0,3761.0,2620.0,1950.0,937.0,1992.0
49.0,35.0,103.0,255.0,455.0,1758.0,3974.0,1856.0,648.0,272.0,90.0,249.0
698.0,324.0,729.0,871.0,1134.0,2324.0,3371.0,2008.0,1933.0,2186.0,1727.0,3777.0
989.0,1182.0,2636.0,1771.0,1761.0,2743.0,2492.0,2226.0,1838.0,1911.0,1031.0,1891.0
1223.0,1311.0,3313.0,1919.0,1982.0,2585.0,3368.0,1491.0,1614.0,1505.0,1129.0,2659.0
1.0,2.0,2.0,3.0,8.0,11.0,28.0,83.0,161.0,220.0,81.0,197.0
1.0,1.0,1.0,0.5371785119477621,2.0,0.5448741969947032,1.0,1.0,1.0,0.21757198637269226,0.5184157000005651,2.0
14184.0,3800.0,4576.0,2477.0,2275.0,2576.0,3182.0,2239.0,1889.0,1673.0,1102.0,2369.0
10964.0,12682.0,30386.0,19806.0,20457.0,30469.0,27341.0,23986.0,19798.0,20811.0,11539.0,20988.0
8499.0,3074.0,4372.0,3474.0,3809.0,5479.0,7181.0,5504.0,4617.0,3929.0,2353.0,4732.0
1918.0,860.0,1788.0,1063.0,847.0,759.0,909.0,563.0,428.0,347.0,205.0,376.0
4143.0,4960.0,11121.0,5296.0,4137.0,3652.0,4333.0,2738.0,1999.0,1408.0,1289.0,2335.0
5395.0,6257.0,14331.0,6702.0,5448.0,4568.0,5592.0,3631.0,2690.0,1767.0,1647.0,2906.0
3974.0,4298.0,17636.0,18425.0,19348.0,24418.0,42655.0,32003.0,21376.0,16411.0,6556.0,13781.0
41157.0,43235.0,130585.0,59770.0,39088.0,27814.0,28392.0,16688.0,11798.0,8112.0,6581.0,12839.0
3.0,0.6475333818225902,2.0,1.0,0.11702824207068907,1.0,0.40189497436316823,1.0,4.0,1.0,0.8807045382461455,2.0
579.0,603.0,1875.0,856.0,649.0,356.0,386.0,213.0,157.0,120.0,98.0,155.0
59.0,62.0,129.0,66.0,71.0,86.0,122.0,93.0,142.0,135.0,87.0,185.0
15261.0,16788.0,41322.0,23091.0,20610.0,21687.0,27857.0,20370.0,16587.0,14462.0,8064.0,15955.0
18434.0,15455.0,22639.0,13529.0,12807.0,12593.0,16964.0,12025.0,9351.0,7156.0,6035.0,11718.0
3501.0,3572.0,14883.0,15758.0,16531.0,20768.0,35970.0,27017.0,18185.0,13635.0,5609.0,11713.0
26.0,11.0,38.0,25.0,44.0,81.0,110.0,66.0,67.0,68.0,59.0,128.0
9561.0,7919.0,11775.0,6793.0,6613.0,6459.0,8853.0,6363.0,4970.0,3797.0,3141.0,5993.0
21680.0,24346.0,68363.0,41373.0,35355.0,38997.0,41743.0,24791.0,17231.0,13650.0,8518.0,16316.0
31.0,42.0,88.0,61.0,70.0,108.0,96.0,68.0,63.0,61.0,35.0,63.0
1462.0,1832.0,4262.0,2518.0,2653.0,3340.0,4475.0,1970.0,2151.0,1897.0,1535.0,3411.0
20750.0,5519.0,6878.0,3570.0,3400.0,3909.0,4953.0,3333.0,2750.0,2544.0,1737.0,3370.0
6322.0,7456.0,17022.0,8051.0,6407.0,5640.0,6600.0,4286.0,3064.0,2077.0,1927.0,3435.0
9775.0,3590.0,5173.0,4106.0,4544.0,6498.0,8166.0,6467.0,5247.0,4790.0,2755.0,5508.0
12072.0,10075.0,14781.0,8713.0,8381.0,8056.0,11227.0,7866.0,6211.0,4672.0,3990.0,7644.0
7190.0,5177.0,14347.0,12134.0,12247.0,16591.0,19685.0,10624.0,7486.0,5786.0,2682.0,5724.0
11490.0,13298.0,31519.0,20608.0,21199.0,32465.0,28676.0,25323.0,20646.0,21906.0,11955.0,21878.0
34328.0,12648.0,18174.0,14100.0,15914.0,22527.0,29437.0,22889.0,18985.0,16718.0,9638.0,19576.0
23.0,14.0,79.0,116.0,82.0,128.0,214.0,145.0,119.0,86.0,35.0,69.0
2137.0,2628.0,5881.0,2717.0,2156.0,1911.0,2282.0,1456.0,1061.0,731.0,651.0,1200.0
7356.0,8444.0,20239.0,11830.0,12335.0,15777.0,21254.0,9213.0,9839.0,9361.0,6946.0,15988.0
2166.0,2473.0,6026.0,3465.0,3615.0,4581.0,6389.0,2637.0,2875.0,2667.0,2071.0,4709.0
5577.0,6437.0,15532.0,8940.0,9527.0,12210.0,16265.0,6967.0,7603.0,7203.0,5394.0,12266.0
2593.0,723.0,891.0,457.0,453.0,490.0,626.0,402.0,322.0,321.0,203.0,439.0
5.0,0.04390148817011097,3.0,3.0,3.0,16.0,17.0,24.0,69.0,322.0,312.0,626.0
2723.0,674.0,861.0,460.0,403.0,468.0,614.0,419.0,368.0,354.0,216.0,464.0
12126.0,4363.0,6353.0,5080.0,5403.0,7931.0,10082.0,8095.0,6548.0,5803.0,3440.0,6836.0
36.0,30.0,91.0,135.0,176.0,275.0,281.0,102.0,58.0,31.0,13.0,50.0
2001.0,578.0,873.0,551.0,692.0,1310.0,1859.0,2196.0,2875.0,4753.0,4184.0,8904.0
4860.0,4145.0,6174.0,3501.0,3399.0,3276.0,4540.0,3360.0,2582.0,1933.0,1596.0,3134.0
9822.0,8147.0,12127.0,7062.0,6819.0,6596.0,9141.0,6425.0,4968.0,3813.0,3240.0,6100.0
4419.0,3729.0,5277.0,3227.0,3007.0,3084.0,4029.0,2942.0,2227.0,1697.0,1426.0,2820.0
3906.0,8476.0,39023.0,26880.0,20115.0,17639.0,19077.0,8312.0,5059.0,4042.0,1814.0,3925.0
10567.0,22964.0,105087.0,71556.0,54583.0,46713.0,51415.0,22071.0,13445.0,11086.0,4863.0,10525.0
5123.0,6079.0,14635.0,9491.0,9776.0,14463.0,13108.0,11536.0,9565.0,10045.0,5514.0,10116.0
2490.0,2784.0,8030.0,4869.0,3972.0,4531.0,4662.0,2847.0,1970.0,1597.0,1026.0,1935.0
5789.0,6610.0,14971.0,7073.0,5553.0,4916.0,5919.0,3748.0,2759.0,1961.0,1721.0,3126.0
1232.0,12787.0,45576.0,13612.0,6229.0,2599.0,2148.0,998.0,798.0,729.0,277.0,793.0
9803.0,3571.0,5073.0,3962.0,4510.0,6429.0,8381.0,6482.0,5447.0,4777.0,2769.0,5603.0
25040.0,11394.0,23777.0,13438.0,11091.0,10725.0,11958.0,7845.0,5496.0,4467.0,2517.0,5368.0
3454.0,3570.0,10778.0,4855.0,3188.0,2281.0,2362.0,1404.0,1003.0,671.0,532.0,1008.0
121673.0,141412.0,338680.0,220789.0,225510.0,342336.0,306738.0,269300.0,220446.0,234080.0,129198.0,233830.0
4885.0,5680.0,12822.0,6124.0,4786.0,4123.0,5132.0,3182.0,2358.0,1562.0,1382.0,2721.0
1439.0,497.0,1093.0,1601.0,2427.0,5387.0,7322.0,6125.0,4820.0,3978.0,1753.0,3437.0
14097.0,15239.0,37540.0,21057.0,18736.0,19777.0,25868.0,18717.0,14924.0,13325.0,7404.0,14477.0
4431.0,3528.0,7426.0,4185.0,4073.0,5891.0,7539.0,6768.0,7354.0,8875.0,5477.0,11251.0
3913.0,3320.0,4805.0,2933.0,2723.0,2748.0,3650.0,2616.0,2042.0,1553.0,1329.0,2517.0
950.0,1015.0,2890.0,1669.0,1507.0,1638.0,1814.0,1060.0,745.0,563.0,377.0,668.0
17495.0,7967.0,16724.0,9591.0,7814.0,7553.0,8202.0,5497.0,3944.0,3289.0,1810.0,3783.0
0.5914606428055242,0.5433850964136981,0.18206557045773908,0.5722470799145373,0.4608815059440562,0.14743883117390377,0.43723695512688066,6.0,11.0,10.0,11.0,14.0
0.21457107294890265,1.0,0.9925949172404104,0.8377048449042407,0.3741442847196026,4.0,4.0,15.0,8.0,2.0,0.5148552739382324,2.0
0.19048308862566377,0.7380312581457668,0.014809395643491485,0.32694300388491404,0.6381861894471443,0.9044380570308579,2.0,3.0,2.0,7.0,3.0,3.0
1.0,0.27835947274334893,0.3333712753458199,0.07397934075179347,0.48204206930857496,0.7761130446310732,0.7573024935271575,0.44215166470514544,1.0,0.48264861171360685,0.6656907670360993,0.24404236420231962
0.472460912426354,0.7485659129786506,0.9070167544374259,3.0,2.0,3.0,9.0,3.0,1.0,2.0,4.0,6.0
0.7046292713831064,0.05771239219637592,0.75022166289894,0.458663156076933,1.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0
3.0,1.0,0.26884846443929555,0.21443911749406785,0.6431718371158976,0.52884176438314,4.0,0.8427503970517717,0.5074419232270856,0.39051776484615985,0.8600719725052403,1.0
0.6197754511578301,0.9303412433456634,0.5207984237911841,0.5249188678669643,0.6986543634542445,0.9794411649670497,0.839491658069336,0.718411030001098,0.9378815917435243,0.49464021178659,1.0,1.0
832.0,868.0,2187.0,1183.0,1082.0,1116.0,1460.0,1070.0,800.0,780.0,451.0,837.0
0.7043995626259555,0.533753540586715,0.1006904601489449,0.3888331754499814,0.20507232779643658,0.7184559055430937,0.13171242560560237,0.2720628444624119,0.10792008606961112,0.49729055835349867,0.1750248835465681,3.0
0.04204097022916031,1.0,2.0,0.8070017465030446,0.34444946254398545,2.0,3.0,2.0,4.0,3.0,2.0,1.0
5.0,39.0,134.0,35.0,15.0,3.0,7.0,2.0,0.3230300667349131,1.0,1.0,0.6821346030388319
9.0,3.0,10.0,4.0,5.0,3.0,12.0,6.0,9.0,13.0,2.0,12.0
8.0,54.0,205.0,52.0,28.0,14.0,8.0,6.0,2.0,8.0,1.0,4.0
6796.0,5720.0,8364.0,5042.0,4740.0,4729.0,6163.0,4424.0,3426.0,2652.0,2360.0,4169.0
4838.0,5619.0,13622.0,7863.0,8230.0,10425.0,14159.0,6141.0,6524.0,6180.0,4701.0,10540.0
1521.0,1583.0,4555.0,2811.0,2310.0,2585.0,2865.0,1603.0,1170.0,960.0,596.0,1054.0
3216.0,1563.0,4124.0,6221.0,9412.0,37865.0,72436.0,127964.0,121093.0,76115.0,15653.0,33333.0
7247.0,2709.0,3792.0,2837.0,3334.0,4636.0,6119.0,4720.0,3860.0,3498.0,1902.0,4134.0
57308.0,47510.0,98701.0,54881.0,54122.0,76340.0,97512.0,87991.0,96118.0,115304.0,70895.0,146651.0
475.0,170.0,376.0,517.0,811.0,1771.0,2420.0,2033.0,1532.0,1279.0,562.0,1077.0
22774.0,9957.0,19248.0,15906.0,17654.0,34362.0,56573.0,68481.0,77589.0,96704.0,47165.0,97054.0
296.0,681.0,3066.0,2181.0,1626.0,1471.0,1578.0,696.0,428.0,320.0,168.0,320.0
39951.0,14572.0,20890.0,16042.0,17857.0,26077.0,33712.0,26033.0,21741.0,19038.0,11210.0,22737.0
7104.0,8441.0,18437.0,8757.0,6988.0,6138.0,7290.0,4659.0,3345.0,2386.0,2090.0,3924.0
16265.0,7397.0,15151.0,8662.0,7082.0,6832.0,7750.0,4844.0,3446.0,2843.0,1620.0,3383.0
17032.0,4488.0,5688.0,2937.0,2795.0,3218.0,4111.0,2784.0,2248.0,2141.0,1410.0,2821.0
1578.0,1958.0,4268.0,2007.0,1707.0,1439.0,1776.0,1091.0,795.0,501.0,479.0,902.0
3027.0,2489.0,3650.0,2215.0,2030.0,2039.0,2678.0,1980.0,1592.0,1110.0,988.0,1898.0
9444.0,2506.0,3123.0,1706.0,1555.0,1717.0,2192.0,1420.0,1254.0,1176.0,741.0,1562.0
18.0,13.0,18.0,28.0,54.0,131.0,397.0,943.0,1677.0,2389.0,1017.0,2107.0
49.0,52.0,113.0,152.0,219.0,520.0,1613.0,4025.0,7077.0,10317.0,4337.0,9043.0
9990.0,8334.0,12101.0,7287.0,6790.0,6912.0,9301.0,6464.0,5086.0,3849.0,3308.0,6018.0
10257.0,8730.0,12684.0,7656.0,7195.0,7253.0,9668.0,6902.0,5309.0,4100.0,3455.0,6453.0
22612.0,19137.0,27913.0,16539.0,15624.0,15585.0,21055.0,14850.0,11716.0,9000.0,7700.0,14248.0
486.0,464.0,1113.0,1213.0,1957.0,5059.0,14666.0,36925.0,65106.0,93792.0,40799.0,82613.0
51.0,35.0,63.0,36.0,38.0,54.0,79.0,61.0,54.0,94.0,57.0,98.0
10.0,3.0,4.0,6.0,11.0,16.0,39.0,56.0,171.0,669.0,743.0,1529.0
6788.0,8250.0,18442.0,8681.0,6722.0,5903.0,7191.0,4666.0,3386.0,2300.0,2027.0,3862.0
6771.0,4980.0,13717.0,11359.0,11566.0,15842.0,18653.0,10199.0,7185.0,5372.0,2533.0,5578.0
1739.0,625.0,864.0,711.0,755.0,1124.0,1427.0,1181.0,925.0,835.0,469.0,943.0
4085.0,4780.0,10903.0,5271.0,4081.0,3647.0,4317.0,2771.0,2029.0,1286.0,1221.0,2257.0
54852.0,46512.0,67217.0,40095.0,37808.0,37129.0,50467.0,36300.0,28066.0,21413.0,18121.0,34492.0
7346.0,2747.0,3707.0,2978.0,3409.0,4715.0,6218.0,4784.0,4060.0,3616.0,2121.0,4131.0
12712.0,13871.0,34199.0,19076.0,17146.0,17860.0,23469.0,16973.0,13642.0,11922.0,6780.0,13159.0
2569.0,2055.0,3101.0,1919.0,1725.0,1807.0,2375.0,1706.0,1320.0,958.0,819.0,1616.0
13740.0,9759.0,27498.0,23258.0,23796.0,32086.0,38142.0,20486.0,14263.0,10956.0,5304.0,11086.0
5.0,4.0,6.0,18.0,29.0,58.0,167.0,456.0,822.0,1123.0,532.0,1071.0
447.0,168.0,391.0,315.0,333.0,683.0,1108.0,1292.0,1472.0,1854.0,936.0,1824.0
12929.0,10664.0,15919.0,9327.0,8906.0,8841.0,12017.0,8341.0,6638.0,5132.0,4297.0,8079.0
13102.0,5843.0,12173.0,7062.0,5737.0,5419.0,6209.0,3903.0,2815.0,2290.0,1369.0,2730.0
350.0,150.0,286.0,218.0,252.0,545.0,848.0,1081.0,1148.0,1417.0,739.0,1530.0
21076.0,23202.0,56950.0,31816.0,28526.0,29657.0,38806.0,28116.0,22513.0,20158.0,11199.0,22280.0
14275.0,12180.0,17604.0,10504.0,10053.0,9846.0,13298.0,9484.0,7349.0,5479.0,4735.0,9013.0
1557.0,1347.0,2782.0,1528.0,1516.0,2230.0,2773.0,2481.0,2631.0,3311.0,2085.0,4033.0
5370.0,3958.0,10831.0,9057.0,9180.0,12603.0,14914.0,7931.0,5735.0,4267.0,2083.0,4247.0
2203.0,2571.0,6117.0,3526.0,3663.0,4720.0,6300.0,2773.0,2914.0,2860.0,2133.0,4688.0
1656.0,1230.0,3427.0,2767.0,2948.0,3901.0,4621.0,2530.0,1823.0,1345.0,688.0,1363.0
740.0,641.0,1284.0,680.0,679.0,987.0,1208.0,1137.0,1249.0,1478.0,911.0,1941.0
5860.0,6848.0,15290.0,7251.0,5740.0,4988.0,5909.0,3923.0,2891.0,1974.0,1733.0,3247.0
5193.0,2321.0,4827.0,2817.0,2243.0,2169.0,2450.0,1564.0,1162.0,932.0,512.0,1102.0
8948.0,10298.0,23245.0,10999.0,8812.0,7519.0,8986.0,5846.0,4268.0,2880.0,2624.0,4786.0
977.0,250.0,341.0,280.0,351.0,603.0,974.0,1000.0,1365.0,2269.0,1980.0,4218.0
699.0,323.0,862.0,1350.0,2002.0,8138.0,15420.0,27457.0,25984.0,16058.0,3438.0,7299.0
5756.0,6777.0,14990.0,6989.0,5555.0,4863.0,5991.0,3771.0,2836.0,1850.0,1710.0,3058.0
2503.0,2178.0,3254.0,1989.0,1837.0,1930.0,2450.0,1795.0,1376.0,1055.0,880.0,1631.0
1834.0,700.0,990.0,724.0,895.0,1212.0,1574.0,1223.0,1012.0,861.0,578.0,1041.0
835.0,886.0,2324.0,1466.0,1492.0,2265.0,1967.0,1823.0,1483.0,1549.0,853.0,1585.0
2578.0,2879.0,7999.0,4939.0,4213.0,4540.0,4967.0,2968.0,2042.0,1588.0,966.0,1926.0
4534.0,3711.0,5381.0,3246.0,3070.0,3028.0,4174.0,2929.0,2329.0,1739.0,1504.0,2813.0
16088.0,4267.0,6084.0,4605.0,5507.0,10170.0,15278.0,16878.0,22486.0,37251.0,32836.0,69475.0
29.0,10.0,21.0,41.0,23.0,68.0,90.0,206.0,602.0,2120.0,2397.0,5030.0
14.0,14.0,38.0,36.0,56.0,157.0,473.0,1181.0,2112.0,3036.0,1298.0,2705.0
0.5118738516643283,0.7588024544761922,1.0,1.0,1.0,1.0,6.0,6.0,13.0,45.0,61.0,138.0
11850.0,13177.0,32158.0,17823.0,16002.0,16687.0,22158.0,15932.0,12869.0,11210.0,6301.0,12679.0
19.0,6.0,14.0,19.0,20.0,37.0,48.0,112.0,363.0,1300.0,1437.0,2982.0
1967.0,2024.0,8600.0,8865.0,9424.0,11791.0,20577.0,14995.0,10323.0,7841.0,3282.0,6691.0
14163.0,12088.0,17246.0,10315.0,10010.0,9680.0,13198.0,9188.0,7277.0,5553.0,4780.0,8889.0
4195.0,1470.0,2143.0,1688.0,1930.0,2699.0,3567.0,2761.0,2295.0,1979.0,1155.0,2401.0
3320.0,1726.0,3899.0,4273.0,5877.0,11484.0,16489.0,9743.0,9323.0,10728.0,8287.0,18931.0
22.0,12.0,29.0,18.0,24.0,52.0,85.0,160.0,498.0,1744.0,2015.0,4048.0
1433.0,1549.0,4463.0,2631.0,2334.0,2442.0,2713.0,1666.0,1071.0,862.0,590.0,1050.0
105.0,122.0,332.0,157.0,121.0,125.0,130.0,68.0,72.0,44.0,32.0,65.0
3580.0,1599.0,3408.0,1862.0,1549.0,1539.0,1701.0,1109.0,816.0,584.0,345.0,761.0
19.0,20.0,67.0,55.0,53.0,81.0,122.0,107.0,67.0,46.0,15.0,42.0
4028.0,4769.0,11483.0,6710.0,6960.0,8755.0,11798.0,5062.0,5459.0,5216.0,3902.0,8843.0
3251.0,1166.0,1707.0,1293.0,1488.0,2205.0,2796.0,2172.0,1731.0,1596.0,945.0,1830.0
4611.0,3929.0,5429.0,3340.0,3203.0,3084.0,4317.0,3016.0,2309.0,1793.0,1497.0,2986.0
5222.0,6292.0,14012.0,6507.0,5216.0,4672.0,5409.0,3463.0,2538.0,1802.0,1558.0,2888.0
5781.0,4986.0,7230.0,4319.0,4064.0,3981.0,5430.0,3764.0,2994.0,2258.0,1907.0,3645.0
