"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"3477",7.6984195619849e-244,3.00883735171019e-18,3.08980919445619e-88,9.15369991348507e-244,5.20289425827161e-35,5.9251728912032e-45,1,5.35536553210583e-35,6.36755444800094e-244
"3478",1.02346990967468e-266,8.22278583786302e-27,1.92634729013952e-101,1.22968931390485e-266,1.45799461466504e-45,4.97716815264768e-56,1,1.50072127601166e-45,8.43592776743838e-267
"3479",5.25306076560138e-225,3.79994110711458e-13,9.34455858641347e-79,6.27434838144324e-225,4.89527781007287e-40,4.51937745900153e-51,0.99999999999962,5.03873435602206e-40,4.35109864197927e-225
"3480",5.89445764629014e-254,3.80113708963544e-22,2.1670411931992e-94,7.07818058868095e-254,2.03494115674793e-45,2.69287974632877e-56,1,2.09457528725313e-45,4.86116950218249e-254
"3481",1.81595979858593e-256,3.24105543832122e-24,6.15645357462083e-98,2.18539321845478e-256,4.22586160296336e-50,1.18058040266222e-61,1,4.3497008517034e-50,1.4978057155846e-256
"3482",8.08255897728074e-253,1.73065375197269e-22,7.47925619746091e-94,9.66242441765791e-253,9.98257538310923e-43,1.91508533236084e-53,1,1.02751156339624e-42,6.67613625146594e-253
"3483",7.27157880001947e-255,6.8299764945243e-22,4.57347773254156e-94,8.68823134442436e-255,1.05185168158523e-31,1.56617663800303e-40,1,1.08267628773174e-31,6.01353841776505e-255
"3484",2.85465840425531e-260,2.956940957639e-23,4.81811197211429e-97,3.42762246382233e-260,3.50267763410181e-41,2.76060062190321e-50,1,3.60532391139486e-41,2.35553989043912e-260
"3485",1.93542633261652e-240,1.84089495836572e-16,2.18894862564297e-86,2.308345557076e-240,2.91959369873712e-36,1.68108798845988e-45,1,3.00515264800052e-36,1.60141497520528e-240
"3486",7.50332109537842e-250,8.7880841355665e-24,1.04651618192749e-91,9.00157031550519e-250,2.91604259376679e-51,1.23284670826632e-63,1,3.00149748014082e-51,6.19567955910905e-250
"3487",6.45495896129373e-225,3.39356148909497e-12,1.68341352941014e-78,7.71488635820959e-225,5.18151198505293e-40,2.64584011676315e-50,0.999999999996606,5.33335664759353e-40,5.34290364645391e-225
"3488",9.35146948955123e-244,2.69058418292529e-18,3.41060465184769e-90,1.11901105811292e-243,2.10912255899252e-38,1.50957135305726e-48,1,2.17093058115198e-38,7.73111289220187e-244
"3489",5.79774873953245e-240,8.54060106394135e-17,6.82935303504907e-86,6.93881514115604e-240,1.82341398412181e-40,3.01001100718358e-50,1,1.87684929100927e-40,4.79303930640195e-240
"3490",3.71542902872021e-242,8.10196594558078e-18,1.43871430539197e-87,4.45076293138386e-242,1.30466848494748e-41,8.76196540251647e-52,1,1.34290190966753e-41,3.07070745434928e-242
"3491",2.98495633411964e-247,2.01784036677022e-26,2.09410159240351e-94,3.58321478072216e-247,8.50497633500734e-61,7.23377130968703e-75,1,8.75421542069685e-61,2.4653675833192e-247
"3492",2.13636195904276e-239,2.06092572481509e-16,6.13377980450347e-86,2.54085401951643e-239,8.6724704717488e-35,1.76465290480459e-44,1,8.9266179803436e-35,1.76768995426509e-239
"3493",2.06968862204784e-263,2.69615467220847e-28,6.83602151173045e-99,2.48399039158631e-263,1.69416058567901e-47,2.35852619468031e-57,1,1.74380811132908e-47,1.71213777829071e-263
"3494",1.29389201652565e-230,2.90420644809542e-16,1.5719685159731e-82,1.55250289286487e-230,2.67001690616472e-50,2.98197955767402e-62,1,2.74826198692341e-50,1.06935721396989e-230
"3495",1.4834790626351e-247,2.17662752786883e-19,6.63669329358775e-90,1.77838954326669e-247,9.69389421805531e-42,1.36957998351956e-51,1,9.97797464159902e-42,1.22515965944083e-247
"3496",8.45225853676343e-242,1.33280998845929e-20,4.9734990474192e-88,1.0147867915989e-241,6.86943756890517e-52,1.22092825758225e-64,1,7.07074704511507e-52,6.98143864513433e-242
"3497",2.16651342672008e-236,1.09774793353258e-16,7.32790931793088e-85,2.57191622333332e-236,3.38914666922886e-36,3.25214089955248e-47,1,3.48846591037682e-36,1.79253161106927e-236
"3498",3.92751416369559e-247,8.10239416368256e-20,6.37202639274253e-91,4.70761303765914e-247,8.45702149483517e-43,3.88148811493496e-53,1,8.70485525457521e-43,3.24500011526058e-247
"3499",1.70331608909544e-230,2.51459038837719e-12,3.06788531976008e-83,2.01288675987755e-230,7.67973534175958e-22,3.72243521268624e-30,0.999999999997485,7.90479065665292e-22,1.41258743501901e-230
"3500",1.32076254150336e-242,1.85242399975451e-19,9.98845071390092e-87,1.57826160582074e-242,9.95195846040586e-40,7.37384449499948e-50,1,1.02436014786051e-39,1.09381377869755e-242
"3501",3.11173059782551e-244,3.84892970288113e-18,2.47249616287049e-88,3.71729890096161e-244,6.58355603560932e-33,3.44996492678237e-42,1,6.77648772358096e-33,2.57470136912443e-244
"3502",4.17558405380527e-261,2.65984458283138e-26,1.22681760579981e-101,5.02989536962781e-261,1.512316023361e-48,8.99037740988627e-59,1,1.55663457796714e-48,3.45309640831306e-261
"3503",1.0624542848478e-250,8.43513437841047e-20,1.0813324249339e-92,1.27247741084148e-250,2.13658367259736e-39,1.21550502190134e-48,1,2.19919644513128e-39,8.77617833164503e-251
"3504",1.28624847082552e-229,7.6679619313804e-13,8.73579938393013e-81,1.52517791256501e-229,1.71559576896052e-30,1.35496962752194e-39,0.999999999999233,1.76587145275619e-30,1.06651235481315e-229
"3505",2.81845562567934e-253,3.48493949362184e-23,2.09667534081104e-94,3.38698101773514e-253,2.22259910379133e-49,2.50809914849626e-61,1,2.28773256752138e-49,2.32414330962506e-253
"3506",4.01115770516063e-253,7.03168367742834e-21,1.92272132606723e-94,4.79396244636688e-253,2.8358434742319e-31,2.13329458553408e-40,1,2.91894811699133e-31,3.31781150023673e-253
"3507",2.10044044145351e-236,1.42299549472282e-18,5.69995111696029e-82,2.51719656658165e-236,3.85860573561257e-48,2.67425522491807e-59,1,3.97168251746697e-48,1.73847952824745e-236
"3508",1.41510269411681e-247,1.66753709063406e-19,1.12767590232076e-91,1.7001797474748e-247,2.09918899966242e-45,4.50638333725001e-56,1,2.16070591881044e-45,1.16714920869042e-247
"3509",4.741703742689e-256,2.15811116283882e-26,9.93312799982827e-97,5.6933272860441e-256,1.14731149018538e-53,1.95666829757953e-66,1,1.18093355508933e-53,3.91069458617647e-256
"3510",1.0053615304927e-257,6.2414915077746e-22,5.03721682676039e-95,1.20190994033827e-257,9.97319567920046e-35,1.61617305393282e-42,1,1.02654610537378e-34,8.3144072721794e-258
"3511",2.13752516123316e-253,3.20750451055212e-23,3.93841603137525e-96,2.56879806401744e-253,2.58269295148769e-50,2.17828566276179e-62,1,2.65837899718505e-50,1.76141363542683e-253
"3512",7.23613979547225e-236,1.29504985348604e-14,8.65851840327085e-85,8.63578415780478e-236,1.63157314270124e-33,1.70768468000425e-42,0.999999999999987,1.6793865363448e-33,5.9911752141175e-236
"3513",3.40507318559136e-249,7.51621958355509e-19,1.19404801197156e-91,4.07321389486818e-249,7.22223431992717e-36,3.12170214662594e-44,1,7.43388252984316e-36,2.81625186133161e-249
"3514",1.11979723018209e-249,6.65911736907338e-20,6.2728283466953e-92,1.34122660179048e-249,2.08006542383651e-39,4.99017899371987e-49,1,2.14102192417432e-39,9.25358478965962e-250
"3515",2.31826150248125e-243,8.21400083877559e-19,3.94150447030741e-86,2.76398775868288e-243,1.2079056594236e-34,3.77225823771323e-43,1,1.24330344052858e-34,1.92169497708993e-243
"3516",5.12300094164942e-234,5.96986319237822e-17,4.44552067916589e-83,6.1448826704475e-234,5.63012223750283e-49,3.68595282644875e-61,1,5.79511346690298e-49,4.23281909455119e-234
"3517",1.8878260106678e-230,3.48091636222115e-13,1.05695825826321e-81,2.25203617904133e-230,5.53497949647644e-33,2.23138543699342e-42,0.999999999999652,5.69718255461302e-33,1.5634871534837e-230
"3518",8.91454269809689e-248,1.01081375444862e-21,9.68264602991874e-91,1.07040143145897e-247,1.16846454702948e-49,6.72398918169623e-62,1,1.20270650409878e-49,7.35563222068615e-248
"3519",2.57516850128305e-234,3.29087909986013e-15,8.01031800899173e-82,3.05625222806575e-234,1.36725931045692e-30,2.40087463247941e-39,0.999999999999997,1.40732696393237e-30,2.13724935674812e-234
"3520",2.60117908782154e-254,4.14982279993944e-22,6.63661640906785e-93,3.12116641319497e-254,1.31838555957768e-42,2.78706462354035e-52,1,1.3570209647517e-42,2.14728768108423e-254
"3521",8.75231341970965e-249,8.63400491722339e-21,1.72230460402577e-91,1.0497574969745e-248,2.21825874280618e-44,6.85379332938967e-55,1,2.28326501081454e-44,7.22994225046884e-249
"3522",8.18662544913795e-242,2.40865339253676e-19,8.8496543496229e-88,9.82897972586501e-242,4.90806314934965e-49,5.0592147780301e-61,1,5.05189437403979e-49,6.75791238545399e-242
"3523",1.46295237769076e-217,6.49782892423006e-10,1.03116140693135e-73,1.72816524566228e-217,6.92079149618035e-26,2.21881481781544e-35,0.999999999350217,7.12360589425612e-26,1.21632786021544e-217
"3524",1.08696228388407e-242,8.55972097871871e-19,3.13740718115634e-88,1.30513758231973e-242,2.58374727945686e-47,6.44917966519337e-59,1,2.65946422187474e-47,8.96748179942198e-243
"3525",2.8993329477455e-248,4.69926264074644e-21,4.58292027879435e-90,3.47485056958405e-248,6.34707813631835e-44,2.72922330713296e-54,1,6.53307982065004e-44,2.39652779823983e-248
"3526",2.94227728774851e-230,1.86057624817317e-13,7.79213816066437e-81,3.49754998818581e-230,1.48130093110665e-34,4.45914056829379e-44,0.999999999999814,1.52471058443805e-34,2.43782964804126e-230
"3527",8.88861377716363e-239,9.0997016866453e-17,4.7209891998458e-86,1.06119152417507e-238,5.44032396448805e-33,4.42635440874116e-43,1,5.59975313646878e-33,7.35801035056633e-239
"3528",8.35595235845592e-254,5.95744804284265e-24,1.92507153665729e-95,1.00265351119511e-253,3.46343726841871e-49,7.9870499429927e-61,1,3.56493360340662e-49,6.89256433009204e-254
"3529",4.02830315054765e-232,2.17232511796387e-14,1.32115592573049e-82,4.80697728162338e-232,6.21896012156647e-40,2.06902283881451e-50,0.999999999999978,6.40120729395845e-40,3.33124180055207e-232
"3530",9.69876173262414e-253,3.36405422752071e-25,8.78268173052646e-96,1.16805194102938e-252,1.88572654001302e-51,1.15744479314176e-62,1,1.94098792263426e-51,8.03406899779457e-253
"3531",9.04291936435642e-262,2.4836229360289e-26,3.91321934747301e-98,1.08480319569788e-261,2.49607652388683e-44,4.52169331199049e-54,1,2.56922426664117e-44,7.47523483086479e-262
"3532",5.84255602448447e-268,5.67668197195746e-27,2.33325071687999e-101,7.02002482022757e-268,5.71735618684368e-44,1.39009039141433e-53,1,5.88490381623023e-44,4.81824333595784e-268
"3533",1.3298555804795e-258,9.17605283834812e-24,1.34385133484591e-94,1.59351620468426e-258,1.32033121425321e-40,2.86253457879445e-49,1,1.35902363682692e-40,1.09841419173276e-258
"3534",2.21676771471472e-220,5.3808729369246e-10,3.07252942531393e-76,2.62802603852378e-220,2.22786525940364e-31,7.19051537899698e-41,0.999999999461913,2.29315304516403e-31,1.83845745958422e-220
"3535",3.35719799765224e-233,6.88919904495643e-16,1.35997142049551e-82,4.02195768348519e-233,1.13560153862522e-45,4.72235252191186e-57,0.999999999999999,1.16888044168712e-45,2.77478348068434e-233
"3536",1.96557353412174e-247,1.4874018947889e-18,1.68053803695662e-89,2.34465185561173e-247,2.78328476011651e-33,1.66321832489256e-41,1,2.86484916359563e-33,1.62740049748387e-247
"3537",1.97196622359105e-252,1.17092768669263e-25,1.75707008045145e-95,2.36662399881308e-252,2.12842610198734e-54,4.59611427445768e-67,1,2.19079981730882e-54,1.6268724067651e-252
"3538",8.49511184064921e-248,1.06965395148001e-20,7.95327467036721e-93,1.02133474020808e-247,1.03286696261885e-48,5.38538580569934e-60,1,1.06313522031256e-48,7.00703888789158e-248
"3539",9.49097281881671e-243,5.06963892217108e-19,1.82694071476349e-89,1.13984620263732e-242,9.12201529681083e-48,4.56791286812758e-59,1,9.38933676029916e-48,7.83371141905656e-243
"3540",2.25357418477787e-242,5.80660253275604e-17,1.11442335012118e-87,2.69330521696666e-242,4.87049734162993e-35,4.95006884269323e-44,1,5.01322769311061e-35,1.86467183163872e-242
"3541",1.36453526843115e-249,1.16928276901453e-19,3.5890011022977e-92,1.635131980153e-249,9.27448189858815e-40,2.70390080988643e-49,1,9.54627140702711e-40,1.12736345038173e-249
"3542",3.69765929250039e-246,6.56936836240943e-20,8.71321456031632e-92,4.43557777617092e-246,1.14033514901997e-44,3.07007940520844e-55,1,1.17375277099745e-44,3.05530472583021e-246
"3543",4.80622647698453e-254,1.4448386793161e-25,2.18472056108021e-96,5.77256764158746e-254,2.85579123062484e-54,2.89472881484416e-67,1,2.93948044570086e-54,3.96274578826443e-254
"3544",2.42405856436108e-233,1.44627815786622e-15,2.20468756920782e-83,2.87981046457874e-233,2.00086026569536e-37,1.50033690444977e-48,0.999999999999999,2.05949565165945e-37,2.00561729278025e-233
"3545",4.98729524833165e-223,7.67751826079542e-13,9.32190644926178e-76,5.95845537933668e-223,1.83480703927355e-42,6.61942995179831e-53,0.999999999999232,1.88857622028117e-42,4.13640094587489e-223
"3546",5.04985601911723e-237,6.41410858218993e-16,1.38755905742316e-85,6.03352786422261e-237,1.35333352854302e-34,9.65890679738191e-45,0.999999999999999,1.39299308651501e-34,4.17792812925289e-237
"3547",8.02698282283836e-258,4.89628625190199e-24,2.66035338340664e-96,9.64475568832553e-258,3.11607894695487e-47,1.38929963145826e-58,1,3.20739591671742e-47,6.61656408331803e-258
"3548",2.45885415764777e-238,1.30574976419829e-17,1.75361892287015e-86,2.95302627518874e-238,8.87393077197096e-49,9.99085362314968e-61,1,9.13398209782772e-49,2.02846773838291e-238
"3549",2.32874736492236e-252,2.70666879043403e-26,2.32501306975282e-97,2.81261989376179e-252,1.04384808120172e-55,1.17214555466953e-67,1,1.07443814151262e-55,1.92990752288885e-252
"3550",8.44954683053963e-231,6.19708598886753e-15,2.96394311389584e-81,1.00913880451429e-230,1.23656869429346e-42,9.38559627745081e-54,0.999999999999994,1.2728064485301e-42,6.99088849857658e-231
"3551",3.32829449666866e-239,1.75174222724943e-16,2.62377293526057e-85,3.98228718830884e-239,2.86115345546416e-39,9.7033216451863e-49,1,2.94499980830764e-39,2.75318928596578e-239
"3552",3.92223552437011e-249,9.73637335822819e-21,6.00114317999866e-90,4.70189612113962e-249,6.91082168321419e-43,6.20954257911475e-53,1,7.11334392185184e-43,3.23977380939397e-249
"3553",1.55732136330755e-229,4.97570241299549e-13,4.86303541583125e-81,1.85244799460716e-229,2.43131581313757e-35,5.49535820512931e-45,0.999999999999502,2.50256573581165e-35,1.28954589565699e-229
"3554",9.10121329198682e-249,1.47854339023551e-19,5.20575844476889e-92,1.09153513541939e-248,9.94441387214457e-42,1.35869575111191e-51,1,1.02358357968015e-41,7.51588406959872e-249
"3555",1.05778337707182e-256,1.41568555370849e-24,5.43340982681239e-97,1.27117149645104e-256,2.23650634267003e-50,1.26119858432144e-62,1,2.30204735935393e-50,8.71725707397127e-257
"3556",3.95878380316561e-237,4.66932958829689e-18,2.17428219055328e-87,4.73575935602908e-237,4.24249016395007e-39,4.70637525996313e-50,1,4.36681671101539e-39,3.27987412425933e-237
"3557",3.95535189147042e-244,3.33386918197565e-18,6.24209001967675e-88,4.73735738395013e-244,3.39285324451511e-40,9.37339445255954e-50,1,3.49228110695082e-40,3.26971572635038e-244
"3558",2.17248445691074e-223,3.7930595230366e-13,1.25490202505151e-76,2.5917701367481e-223,1.60172759988406e-47,4.62259005425847e-59,0.999999999999621,1.64866636814543e-47,1.79205749974961e-223
"3559",4.81869656987212e-240,1.33114086321828e-19,4.85271061714165e-87,5.75028597805132e-240,3.7411050936036e-45,7.47200418054751e-57,1,3.85073850735548e-45,3.98585912350595e-240
"3560",3.22305064381328e-243,9.56649177893446e-19,9.81330710176522e-89,3.86960889039062e-243,1.04047477686999e-46,3.84744342658715e-58,1,1.0709659821191e-46,2.65887298277982e-243
"3561",8.29881822112506e-236,2.42234764850306e-15,4.09592077400093e-83,9.88594510870457e-236,5.85318170837875e-33,7.00592137880941e-42,0.999999999999998,6.02470970978165e-33,6.8789162129127e-236
"3562",1.21246104200797e-230,3.57458452694043e-13,1.02260886603648e-81,1.44546323958531e-230,1.21508986562221e-31,6.72768963770166e-41,0.999999999999643,1.25069818033308e-31,1.00442318139702e-230
"3563",1.16308502559211e-255,1.4335601129223e-22,3.76544618996655e-94,1.38462190685299e-255,9.53545748317511e-36,3.1480596395477e-45,1,9.81489490484535e-36,9.61433262660059e-256
"3564",3.07956957079081e-238,4.92877266170923e-19,1.27357057974329e-85,3.66604379776784e-238,5.74166098557687e-43,1.43850610788423e-54,1,5.90992086557527e-43,2.54944006133596e-238
"3565",3.01733233092409e-219,2.08303330595323e-14,7.13463726783243e-76,3.60911616452277e-219,2.16113999757017e-53,1.5881777556049e-66,0.999999999999979,2.22447239531948e-53,2.49653926466938e-219
"3566",5.29471503429819e-230,2.17485022892183e-14,1.55198850772919e-80,6.33960911380867e-230,1.8906289598777e-43,5.32629163422957e-54,0.999999999999978,1.94603400751804e-43,4.38082098737684e-230
"3567",5.58720177120852e-263,1.70819510989566e-25,1.48003588775968e-100,6.71792845076404e-263,3.42557504237033e-47,3.269637381319e-58,1,3.52596182282845e-47,4.60360902434403e-263
"3568",3.97226217979582e-240,7.01429743004185e-18,4.85484446026055e-86,4.74855902645532e-240,2.51742455572919e-39,1.34411663246291e-49,1,2.59119790366271e-39,3.28747494966272e-240
"3569",8.82267409221427e-247,1.87878305533796e-18,4.90428057104117e-89,1.05271676039813e-246,4.23772263631518e-34,1.88855084040674e-42,1,4.36190946911684e-34,7.30389353815576e-247
"3570",2.15077335139415e-241,2.25884154057981e-16,8.89951526467325e-88,2.56966670126371e-241,6.06616817829418e-34,8.81078222954649e-43,1,6.24393776815314e-34,1.77980458351823e-241
"3571",4.71385642807205e-246,3.6277529631705e-19,1.49175508376249e-89,5.64959708540692e-246,8.09550721483466e-43,3.03701373377375e-53,1,8.33274676696488e-43,3.89235149359224e-246
"3572",1.06319542601901e-247,3.22566997449018e-21,1.82835208586917e-92,1.27439778819523e-247,2.96500795977271e-47,9.64257656639461e-59,1,3.05189777935664e-47,8.77411909971916e-248
"3573",8.19252912740297e-256,8.84093295070612e-22,2.61722901015754e-94,9.82918430321908e-256,1.23980585672998e-40,9.49268237990733e-50,1,1.27613847662057e-40,6.76358541985145e-256
"3574",1.63385883311094e-233,2.95307682977567e-17,8.04774794328143e-84,1.95765971320323e-233,1.19359811432898e-47,3.38002762481497e-59,1,1.22857661209836e-47,1.35247259763489e-233
"3575",7.71303861046683e-249,8.08510288573243e-20,3.72415604732935e-91,9.25671944305398e-249,2.90391577893717e-43,1.83444929662958e-53,1,2.98901528696328e-43,6.36553771525163e-249
"3576",1.40338925318703e-258,7.30136622495553e-23,3.91685813492618e-95,1.66431422608626e-258,7.42102301876184e-29,4.6945598387063e-36,1,7.63849674933496e-29,1.1615082982746e-258
"3577",7.20865350050473e-245,1.10463254074853e-19,1.90685661415048e-89,8.65746495193048e-245,7.65933400697775e-48,1.39220579301402e-59,1,7.88379146774709e-48,5.94607700902548e-245
"3578",5.72255740152754e-236,9.97068969183195e-18,8.5622459237103e-85,6.86861219858222e-236,2.4620067544733e-50,6.18729327689849e-63,1,2.53415608020596e-50,4.72446127423788e-236
"3579",4.11017293715878e-253,3.56209416249084e-23,2.74411387974798e-93,4.93633532751799e-253,2.26291611678347e-48,4.49079250529384e-60,1,2.32923107414212e-48,3.3903372547718e-253
"3580",1.56659399599953e-224,6.7240436482035e-13,4.65567143384428e-78,1.87737794013879e-224,1.37450588035712e-46,7.18477231985594e-58,0.999999999999328,1.41478589608673e-46,1.29460590397197e-224
"3581",1.01109520933979e-243,3.83153265854589e-18,2.11690655540823e-89,1.21384662940421e-243,3.88450121741733e-44,7.58850835340809e-54,1,3.99833686813566e-44,8.34246249763997e-244
"3582",5.3873081899564e-250,3.20764111351026e-19,9.71036162412299e-93,6.4494736023177e-250,1.3858341610441e-36,5.53613580873037e-45,1,1.42644615275689e-36,4.45431912385103e-250
"3583",5.06023244611958e-258,2.16734973277461e-25,1.8752358000045e-96,6.0789471408399e-258,9.08109051641259e-50,9.14501582814099e-62,1,9.34721267952829e-50,4.17258404044382e-258
"3584",1.87755869188775e-258,1.00591364110386e-23,1.67321041888881e-97,2.25537586151152e-258,9.90928434810064e-46,1.62036077757287e-56,1,1.01996768025568e-45,1.54799376991018e-258
"3585",3.55230731534587e-227,1.68487948595089e-15,6.70227880121838e-82,4.24858387306304e-227,3.15700296292626e-42,9.15580687414931e-54,0.999999999999998,3.24951921201576e-42,2.94450682989779e-227
"3586",3.97099678435284e-250,3.40657203079149e-24,1.53521235590393e-92,4.76477615225356e-250,1.58602254136053e-52,3.43367690265281e-65,1,1.63250107236683e-52,3.2780520614681e-250
"3587",1.86887277699664e-276,2.90416250737448e-31,6.15868269530384e-108,2.25116782157575e-276,4.0257560141163e-47,1.04222010156649e-56,1,4.14373115078912e-47,1.54339726708301e-276
"3588",2.91253219745921e-255,1.6556055229728e-23,8.86344144278729e-95,3.49932358233413e-255,7.30233266599691e-48,2.47903202796256e-59,1,7.51632817197351e-48,2.40171962125166e-255
"3589",5.79259274113121e-256,1.38722336552914e-24,1.35615140269407e-95,6.95712602612983e-256,8.38409973642506e-50,6.67156316782518e-62,1,8.62979652231305e-50,4.77577947681493e-256
"3590",7.38396640666028e-248,1.12107176286975e-21,1.51819662461616e-91,8.86687324383808e-248,3.80227640870424e-50,1.42544929537766e-62,1,3.91370245552895e-50,6.08940994613373e-248
"3591",8.78367589396378e-244,9.06141656105264e-20,2.8572036699949e-89,1.05162227627231e-243,6.77976508721979e-43,1.50082119342881e-53,1,6.97844669950103e-43,7.26755555062274e-244
"3592",4.1265517718896e-254,1.10018663110694e-21,1.48013270155311e-93,4.95390645004713e-254,4.56481812793736e-43,4.7836398161511e-53,1,4.6985905262482e-43,3.40489174314074e-254
"3593",8.4172147119033e-257,3.75256640752537e-22,1.40805630913302e-96,1.01137963429655e-256,6.93745214849851e-43,2.03388900739456e-52,1,7.14075479669865e-43,6.94345188885085e-257
"3594",2.78292845338569e-246,3.00630677506445e-19,1.62370567315473e-90,3.34284013721557e-246,1.17749792948683e-45,1.56357686889165e-56,1,1.21200461035936e-45,2.2954955932042e-246
"3595",2.09698830558161e-254,3.89759244834941e-22,2.26243175476051e-94,2.51911621196507e-254,4.39060462122389e-45,1.28238316712086e-55,1,4.5192716780004e-45,1.7296514306263e-254
"3596",1.60074740844702e-233,1.19101146470945e-16,1.91303070365941e-81,1.91327024340758e-233,5.20142435384697e-44,4.9992813017657e-55,1,5.35385255201337e-44,1.32550354144243e-233
"3597",1.8855865712366e-252,8.75326085891734e-21,3.84726957006311e-93,2.26394111882982e-252,1.14311585224039e-42,1.82202520039177e-52,1,1.17661496315827e-42,1.55603320446418e-252
"3598",2.62260544857859e-252,4.30314586317286e-22,2.35778979270348e-92,3.14723221452201e-252,8.73904576946617e-45,3.26228761602218e-55,1,8.99514427768528e-45,2.16522878132782e-252
"3599",1.99809148343288e-225,3.48774051867014e-14,1.19887634649456e-78,2.39272614126231e-225,4.04955467353822e-48,2.88570082361784e-60,0.999999999999965,4.1682272297424e-48,1.65256122049423e-225
"3600",3.90867080570015e-243,7.59496147155127e-19,1.21292164676811e-88,4.68531078131256e-243,3.60385454531343e-44,7.10597983706038e-55,1,3.70946582014658e-44,3.22981831611232e-243
"3601",1.46865242172562e-246,1.25626830778813e-19,3.62586475267134e-88,1.75687809631403e-246,8.94505751182159e-40,4.48180916221475e-49,1,9.20719320814567e-40,1.21466183644175e-246
"3602",5.90418716363222e-231,3.5692288367745e-15,1.18324765956418e-81,7.08215284586991e-231,2.2438206541651e-47,5.65595685930775e-59,0.999999999999996,2.30957601624878e-47,4.87755635747785e-231
"3603",1.86567626340453e-237,1.22578183036846e-15,2.91524392965534e-85,2.23193288660501e-237,1.60204528947048e-38,4.06457389578955e-48,0.999999999999999,1.64899336715247e-38,1.54311922195133e-237
"3604",6.91543782956377e-224,7.68387256392977e-11,1.72345502025567e-78,8.22257074518868e-224,2.04796758301924e-29,1.07806325762801e-38,0.999999999923161,2.107983451739e-29,5.73329586853112e-224
"3605",1.5084901565583e-275,2.88478708718382e-30,4.75529490308929e-107,1.81499237889383e-275,2.22929981733473e-47,5.66921872816662e-58,1,2.29462964668338e-47,1.24272107158071e-275
"3606",1.05863145270818e-239,1.00121050437146e-16,1.08783168884819e-85,1.26698894375283e-239,1.21898667044175e-39,2.90224425984834e-49,1,1.25470918177332e-39,8.75566521327035e-240
"3607",2.21393643407112e-229,5.96299000360176e-14,5.71162306813921e-81,2.65156730972275e-229,1.21573150038516e-43,2.20868453568186e-54,0.99999999999994,1.25135861880338e-43,1.83044657191332e-229
"3608",5.63075922431721e-249,1.1978550147121e-20,9.57157925671509e-91,6.75958374917034e-249,3.53683509392725e-45,7.19242037577202e-56,1,3.64048235885422e-45,4.64706844030295e-249
"3609",5.30218630859769e-234,2.9343505914774e-16,2.09581668828428e-83,6.3574972937393e-234,1.23510331923232e-46,5.20622078621938e-58,1,1.27129813083412e-46,4.38200121567544e-234
"3610",3.15805896491836e-262,2.09937035408659e-25,5.41716731504445e-99,3.79546927044798e-262,9.28946411574957e-46,4.94076141514644e-56,1,9.56169268363899e-46,2.60555960009767e-262
"3611",1.8307199768678e-217,4.29921219464748e-10,1.59111917261949e-73,2.16549491260568e-217,9.16293101610079e-31,1.75208855000126e-40,0.999999999570079,9.43145150848485e-31,1.52158439404728e-217
"3612",4.72216499594143e-257,8.29637787020517e-22,2.11724655209424e-94,5.63989674824641e-257,1.57356305894892e-33,3.59949717151975e-41,1,1.61967646234761e-33,3.90690305114461e-257
"3613",1.23715410867506e-245,2.23051082730882e-19,3.23086935588717e-91,1.47642282215565e-245,6.99449069692385e-41,1.22062377311401e-51,1,7.1994648625497e-41,1.02213906613945e-245
"3614",1.76686559347768e-235,2.80524507040048e-15,1.68255655012129e-83,2.10386301128868e-235,2.6902780995431e-36,5.50563589654936e-46,0.999999999999997,2.76911693506665e-36,1.46261625170028e-235
"3615",7.21107939770191e-245,7.27687600669739e-19,4.04617678420481e-89,8.63788494053819e-245,8.49083397503832e-43,2.19974103690205e-53,1,8.73965861249456e-43,5.95511336779381e-245
"3616",8.27534166811573e-236,2.48303075485446e-14,2.01927119076949e-84,9.79800395284621e-236,2.60269397666926e-25,1.04994697107816e-33,0.999999999999975,2.67896615092502e-25,6.86330517752321e-236
"3617",6.19377805599421e-257,1.26225669250269e-24,7.31318074542853e-97,7.44472128262597e-257,3.7281952537461e-50,2.6305417642923e-62,1,3.83745034631556e-50,5.10550866553972e-257
"3618",8.21646725542431e-251,2.70230270532127e-21,5.09670680909345e-92,9.8623596688911e-251,6.89396395806409e-45,1.96986561535987e-55,1,7.09599218069796e-45,6.78215719021572e-251
"3619",1.17385134016098e-252,6.85829646746022e-21,9.39446945147018e-94,1.40421115501033e-252,1.27668792572169e-39,2.17195977553873e-49,1,1.31410137785643e-39,9.69574154140125e-253
"3620",7.58447540056147e-215,4.51802306370202e-08,1.61977690203058e-73,8.93903661892578e-215,1.06847132912749e-21,3.51392347112526e-31,0.999999954819769,1.09978297451278e-21,6.29923666001027e-215
"3621",1.41735934004022e-250,5.33484215631187e-21,1.22185874358096e-91,1.70007346242105e-250,2.91650928525502e-43,2.04101197885832e-53,1,3.00197784709647e-43,1.17047321979434e-250
"3622",1.10506237964208e-271,1.59051435167005e-32,1.86754181745303e-108,1.33754716275379e-271,6.0859408666799e-55,4.12490779681868e-66,1,6.26428990380121e-55,9.15139378248837e-272
