"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"994",2.40511159891485e-22,2.16704507413038e-11,1.49571754907399e-26,0.642441777810165,5.21777494216596e-58,2.83682714236267e-101,5.29908264973627e-66,1.86338139310138e-122,5.91476118515138e-212,2.74872273250632e-55,2.29841758834935e-28,6.50510376903893e-06,1.15369275742046e-97,0.357551717064395,1.20798541811407e-85
"995",1.10141727763288e-184,3.47688931694396e-167,5.67718080752137e-237,1.21806074770164e-316,3.67639331037667e-132,1.17190943419437e-145,0.999999999999902,1.0631516396661e-71,1.96668209229925e-262,4.80866929516772e-80,9.81878366283283e-14,2.73453124487147e-93,2.79228720027588e-111,0,1.40384145675743e-18
"996",6.81476725451876e-82,1.21221256328838e-29,4.77879032055261e-153,2.0490881058646e-06,2.13149467007029e-122,1.59180486809283e-269,6.09168994964609e-83,3.5421762897273e-254,0,4.59309307200969e-226,1.81859558704041e-41,0.999997950911894,3.89484830860847e-221,3.48387018475824e-44,2.81341473032378e-138
"997",2.31077194635517e-12,3.20642602393665e-282,4.09304768357539e-210,0,0.975893919900103,2.98958488370941e-25,8.8950423696353e-62,5.58953432571264e-32,0.0239312471983226,4.0947245691212e-144,2.75155541473335e-69,1.10713002500307e-137,0.000174832899263435,4.17988588096872e-152,1.29164838126627e-39
"998",1.19884052853733e-184,1.62974118927689e-207,1.87709230359848e-262,0,3.323859289142e-95,6.33983259470466e-97,0.864350324414716,3.11164290399046e-25,1.41552899112499e-107,1.61882207252755e-35,6.21079700978661e-19,1.19621084958528e-113,1.01782495158052e-46,0,0.135649675585284
"999",1.87830560603029e-106,1.70216139264774e-48,2.4669281339489e-229,4.2471382064319e-22,3.82802081559726e-146,0,2.4979973999519e-95,0,0,3.63627522902393e-317,3.35127386760816e-52,1,1.72712015844288e-273,5.3974702655012e-70,6.65778714860748e-166
"1000",8.91287573853498e-07,1.92056140064014e-05,0.999967159893661,4.35208532472318e-24,1.92147787656559e-36,2.5403143854821e-24,2.60625932271353e-34,1.41198642429333e-39,3.58923434124767e-110,3.28863972524701e-07,2.76139256115536e-08,7.67087839517401e-12,3.40764390924828e-42,1.23867191894561e-05,1.866163080376e-41
"1001",0.00497461925081416,1.31400573476379e-17,0.130944638675074,8.42352351213462e-62,1.04753578505707e-25,7.04686129534828e-06,1.55457552301358e-22,3.02465978910744e-14,1.21513583171823e-71,0.864013658281034,6.00369317520706e-05,4.55165625078175e-24,1.80700920925364e-22,6.72078098346945e-22,2.16286882847142e-24
"1002",2.75685440992831e-06,2.69547800763708e-06,0.999833438393318,7.31900605892374e-30,9.0359313592424e-36,6.31645140812241e-19,3.12323865334324e-29,3.11328998642634e-30,5.4885483774108e-105,0.000154537457126208,6.57173575681219e-06,7.57648437511658e-14,3.24357980876139e-38,8.13059577853601e-11,7.71310949206458e-35
"1003",0.000441449422831969,1.07833296836899e-09,0.999253938123684,8.5836487348296e-36,2.89965048035076e-31,3.05635789670645e-15,2.05615185798141e-31,8.9809743835609e-30,4.98189842641204e-92,0.000304308704321861,2.88796008021194e-07,1.74373608387282e-15,1.09987390098122e-32,1.38748160674699e-08,2.66519074442209e-36
"1004",3.53681598059127e-05,1.05604117933366e-13,0.349141538922944,7.78341163728602e-56,8.84514168276056e-30,4.10330527014657e-10,3.90794029222106e-20,7.86868008848479e-16,1.53064192471577e-85,0.648574832373382,0.00224826013343175,1.42706484084029e-21,4.92826812618191e-29,2.33149028243883e-24,2.93193531674029e-23
"1005",8.07800409160788e-09,0.00124521589711376,0.0897971876022087,2.11357465070443e-14,2.21679108597702e-39,1.54997917574529e-39,1.19964602481318e-43,1.90446110408773e-57,5.80574925966517e-127,4.25461257340165e-15,1.96945516878404e-13,6.02423210420453e-09,6.39941664899626e-52,0.908957582398219,4.69423240662784e-54
"1006",2.86793122331261e-134,0.00585944384068954,1.70238802602969e-233,6.06678658833327e-46,7.88355926870594e-170,4.8178964160513e-313,6.64460592150162e-47,3.20260882049332e-276,0,0,1.60934657235019e-20,0.99414055615931,1.54002855060288e-275,1.51531315275269e-99,4.02721608700601e-126
"1007",1.48201473927984e-36,0.0133065106987606,4.90890312385941e-28,0.986627756087046,6.04729440645796e-76,1.57663891071857e-104,2.26647517351373e-48,3.12219946520884e-113,2.32716755444901e-263,1.57263568970382e-71,6.49525612747238e-17,6.432900628978e-05,2.97913815443185e-114,1.40420790359204e-06,7.65406437687675e-75
"1008",8.97646058705994e-39,5.5393755551365e-19,8.44172839229062e-24,1.07700064932376e-81,1.28313092111222e-60,4.56341961703787e-36,1.08793496850391e-05,3.3235975117487e-26,4.23979712774561e-158,4.46951536737935e-14,0.999989120650248,8.54483881482887e-31,2.7039035664533e-54,1.37013138544121e-83,2.2083111849586e-14
"1009",3.6167810154335e-32,7.7122427861764e-06,1.02362265390617e-26,0.999732026895365,3.00674303973626e-70,7.94058488882155e-104,1.1301366281637e-56,2.4814953895813e-120,6.35790571117871e-247,8.14526786155741e-67,4.55427183276547e-22,6.03722415505001e-06,1.27082912748923e-109,0.000254223637693435,1.10972746368308e-79
"1010",1.97040091912552e-22,0.980484460719981,1.46005713764943e-08,0.000486138422830546,3.90580666492558e-59,2.72710579340854e-65,2.03712877944926e-41,2.2775228384164e-77,1.15630195814338e-198,6.67183285226541e-35,3.96753149346233e-12,9.54322717405051e-08,8.78082683550004e-79,0.019029290820378,4.12650583417622e-58
"1011",7.4753288595569e-58,1.36221001505266e-91,2.46763597460181e-74,7.19252970177856e-223,7.6295131091524e-39,3.30378386636205e-15,0.000416524830030879,0.743682423115106,2.06592790056529e-44,0.00158344675531458,1.28592898921753e-08,1.51155124174229e-70,6.25967491853538e-11,3.30988004681655e-163,0.254317592377659
"1012",7.85642677405165e-26,0.999999455434379,5.1495218951951e-11,6.55624952336229e-09,3.35210023494997e-64,1.45583547261283e-62,7.40792126502784e-32,1.18226513306179e-68,6.67343849325524e-211,8.59386515612682e-36,5.20431415830208e-07,2.12144793163136e-09,1.71538077529691e-81,1.54050124208709e-08,9.40368910968098e-49
"1013",0.000250824516395511,1.88632829494578e-10,0.749074043272042,3.79233286358015e-47,5.25068250465022e-31,8.52657435092058e-11,6.45033863051164e-23,3.00858080789947e-18,7.79880404165087e-88,0.249853909315089,0.000821222622574974,4.75143004912408e-19,5.21892543109521e-29,3.06532777281289e-19,2.45602417176631e-26
"1014",2.53938439058388e-07,0.000209307112532949,0.922184137910245,2.35943223272052e-18,3.87415164151756e-37,1.28104756534023e-31,1.1674344190989e-39,2.19463147883454e-48,3.89280774674727e-116,9.90736373801731e-11,4.61892858014456e-11,1.09250216688022e-09,1.33114589442587e-46,0.0776062998010178,1.3521987946271e-48
"1015",1.15983415661487e-108,4.28886136059519e-16,8.75232695786782e-185,4.68849297682735e-23,4.57664401185464e-147,2.30518388436054e-283,2.8161182045674e-64,1.01218814622084e-266,0,4.79084257287479e-289,4.09731827813619e-29,1,2.16938125854985e-248,3.65626130856693e-71,9.19331326664929e-131
"1016",0.990717170465178,2.85825852160858e-56,8.43154857689454e-18,5.04492212750609e-128,1.44835636268497e-11,0.00928280182606211,3.70031476351451e-32,5.07693749415887e-17,1.83752997313993e-34,2.74682762855475e-08,3.98460560967675e-16,2.53736487624659e-41,2.25999461955558e-10,2.51554129733048e-24,1.21207092035358e-29
"1017",1.35645185099971e-24,2.18679187329461e-90,5.23377517568741e-53,3.41551595334136e-214,3.06374389163335e-19,0.00932260650204735,3.88703702137081e-14,0.990579445368293,9.96078233867757e-26,2.6283821900695e-15,3.16478152592112e-16,2.27129573343944e-64,9.79378200341512e-05,1.28121730293253e-103,1.03095833111462e-08
"1018",2.40114256524732e-164,3.83719980495921e-174,1.68279013838797e-223,0,4.13815171966338e-100,3.32848434248949e-95,0.999931384387939,7.48423695524232e-29,7.61772028826029e-142,1.05545237528101e-32,3.32082626783187e-14,5.92904379748146e-98,7.9492625780118e-59,0,6.86156120282467e-05
"1019",1.09085422118279e-15,0.0301072911526967,2.08608499634187e-05,5.94604276230455e-06,1.20093713590484e-49,9.67733688551433e-58,4.95776568568653e-48,5.08935716646422e-75,1.90854638426538e-166,3.65202833994985e-27,2.2690933281783e-16,9.85887152507375e-08,4.78029343348648e-69,0.969865803365861,3.91052337221488e-62
"1020",0.00412962176740924,2.45654596030409e-54,2.57481191513752e-17,5.25572868302175e-137,1.44534946997629e-12,0.995832709277047,1.53300439347354e-23,5.95728965985848e-08,1.74290361324387e-32,3.7565766378456e-05,3.10197365808413e-13,2.18697315043917e-44,4.36145130765057e-08,7.25310899359297e-37,2.56506162905938e-21
"1021",2.30177236859435e-16,3.75342393766009e-314,6.74132463144746e-238,0,0.999999998293924,1.74682233410852e-45,3.69196247115922e-81,1.6657072549575e-60,1.70597199089968e-09,6.03309779053905e-168,1.24027314269612e-84,1.3365225336083e-145,1.03801840924887e-13,2.13244350846189e-155,2.14354421008974e-59
"1022",1.0177222734027e-07,5.71613507050836e-16,0.00193422974306621,2.63383544348767e-71,3.76270087899274e-30,2.26542132891228e-07,4.3150401859391e-16,2.43212926355856e-09,3.13531025528748e-77,0.99508601871063,0.00297942079981327,7.86120104693669e-27,5.9562000260523e-24,1.3534880779225e-37,3.08589684001204e-18
"1023",2.17250255827731e-07,1.1254625876412e-05,0.997615012232891,2.35067890045321e-34,4.06934960794261e-37,3.02469696577374e-18,5.09531218589474e-24,6.7108976395788e-25,1.72861776131651e-107,0.00161894675319824,0.000754569137774813,3.95452863081404e-15,9.09538331144696e-39,2.16014729539972e-17,7.75567918235552e-30
"1024",5.39880797578536e-33,6.24356156029819e-17,1.45251275684249e-45,0.999948197493518,6.03159741009904e-71,6.78771871216041e-133,4.97295188861418e-72,8.44129216892216e-149,1.83274386134713e-259,6.11264384373234e-83,4.55396345575787e-33,2.31589926534285e-05,6.58726578371942e-124,2.86435138288668e-05,4.53560031402132e-98
"1025",0.186573765124748,2.42743757708376e-18,0.72419735524004,2.90035473669673e-57,1.57135769668386e-23,9.63513522039049e-07,7.27975965120641e-28,6.77617638986417e-20,1.53183992488857e-68,0.0892273586411897,5.57479979848896e-07,1.76055853448434e-21,1.56783696322997e-21,5.19826246300667e-13,1.944927348537e-30
"1026",3.31125615825173e-20,4.25911596116707e-75,1.28633049816024e-38,1.92924079015043e-186,5.50591685598116e-16,0.0948468806218432,1.7952117460397e-14,0.902840493681076,3.24208741736955e-24,2.56863465163671e-07,6.416774811286e-14,3.63975739492935e-58,0.0023123430432221,8.0209025726832e-89,2.57903108276292e-08
"1027",4.80344963116739e-34,8.07789818465253e-14,1.72328999184268e-41,0.999968614571675,7.14045357439518e-72,2.75387156427352e-127,1.37160139682218e-68,6.7539661150647e-144,4.24864444851256e-261,5.05783149835314e-81,1.21082723392452e-30,2.08219216971625e-05,2.17506518882588e-122,1.05635065471034e-05,2.45775763482398e-94
"1028",2.91122414042507e-22,9.48056309165177e-06,2.48433091081536e-17,0.397311308794747,3.08876621778859e-58,2.98775649193348e-87,4.79533759541241e-58,2.11845157018568e-107,2.75468530495199e-206,3.66082842898234e-47,5.14487959356491e-23,1.59425911254605e-06,1.09686896866018e-90,0.602677616383049,6.93286596468595e-77
"1029",1.22954723789298e-132,9.60786453694455e-109,0,3.36858297374058e-39,1.66740818050359e-156,0,7.39154224761368e-132,0,0,0,9.21779570105504e-85,1,0,1.76427272309728e-94,2.08906170920481e-216
"1030",0.880148625876798,3.11600471917509e-114,4.79773641485919e-61,5.65436310232643e-223,0.119851373026434,4.61089739505017e-16,1.68778356325717e-53,8.57725837492386e-38,7.230713198548e-18,4.23327811887192e-42,2.54318125284251e-37,3.6929101743423e-64,1.09676748153586e-09,4.033149926427e-41,1.86677372061917e-45
"1031",5.76416937129277e-52,8.18895732480757e-09,7.08487781062037e-59,0.998242423972451,5.70361139952449e-92,7.62714957327559e-152,2.75204558997337e-60,1.84894998786842e-159,0,2.12324128310587e-119,5.37278150054283e-25,0.00175756783859195,5.26897184678673e-150,4.72784940305131e-17,1.13442280422225e-94
"1032",5.2895761865581e-34,0.18532489339956,1.65365916510804e-23,0.814609407952833,5.37647808390635e-73,5.79025070212753e-96,5.92149805077026e-46,8.8859948818554e-105,1.95299255012623e-252,6.63048576014871e-64,7.67293990667155e-15,3.07319236293986e-05,3.6434470454606e-107,3.49667239705142e-05,1.11015392088457e-69
"1033",1.01110025830798e-11,0.270879224734278,0.728912361636089,1.47773547731296e-13,2.57203532829062e-45,6.3202060443157e-35,7.33422501464372e-34,5.48957092149502e-48,9.53031390786911e-144,1.14215217313846e-12,1.0518850981941e-07,2.06725005601197e-09,4.52956230664263e-54,0.000208306362472566,5.23745656604495e-44
"1034",0.999829415553481,5.65471768154769e-41,1.1149369421081e-08,2.52443807416779e-96,1.38149995397744e-12,8.71633164446255e-05,5.76876907681837e-34,5.7559692430845e-22,9.46972742240705e-41,8.34099758795918e-05,1.57127173016252e-14,4.1512028444487e-32,3.14852015060063e-12,2.80051790603569e-13,3.5763822119697e-34
"1035",1.22359210962209e-07,0.000128761033694122,0.999829361530923,2.7585298838073e-21,6.11114249712027e-38,4.70492850382967e-26,8.61218276832801e-35,1.47583633278088e-40,7.86256289369211e-115,7.5142029473232e-08,1.62415073865443e-08,4.07316793649842e-11,3.73544208896165e-44,4.16636519037313e-05,2.20543827397682e-42
"1036",0.648316012701397,1.18437199255555e-95,5.25243318121467e-42,1.08134076986714e-197,0.00157384609122124,0.326593437735003,1.61664040481286e-34,6.07546947816511e-13,1.96524211459148e-11,1.03385002273327e-21,1.68901873924855e-24,8.86340690003644e-59,0.0235167034521186,6.55715810086512e-44,2.9061510004789e-26
"1037",0.00185399122057463,3.89983608846231e-11,0.994140853685408,6.05841762962313e-41,7.68393452687555e-30,1.25008683475638e-12,3.40354547255084e-29,1.2893470715147e-25,1.00597774366816e-86,0.00400298206165062,2.17295053042662e-06,4.17793819432017e-17,6.91696939511763e-30,4.15875009535367e-11,3.2902690431168e-33
"1038",7.98728228225091e-97,1.2223003742486e-37,2.76755735745488e-194,8.05113765572864e-15,3.94473824714518e-137,9.82062865170783e-315,2.10991312512174e-88,2.74225777615775e-291,0,1.48214205414541e-277,3.02816513224266e-46,0.999999999999992,6.76700392985277e-251,3.35953770689538e-60,7.3542042785652e-153
"1039",1.78670766114206e-31,0.975611564914244,2.28450533252365e-18,3.70618347980543e-19,1.06263975760195e-70,8.57674101892405e-70,1.5415880549079e-21,3.40033440451738e-65,1.67000443326851e-233,3.96190510976161e-46,0.024388435052168,3.35881359970255e-11,6.23768659457601e-90,3.24342741327299e-22,2.28384660028134e-40
"1040",3.25824346147071e-26,0,4.86812762160297e-319,0,0.99941570190038,9.95509239552615e-48,2.47332207876269e-81,8.12686143926775e-55,0.000584297989581912,2.22095791934717e-220,2.23010308535997e-98,3.17912869894773e-173,1.10037770867345e-10,4.160214087686e-204,4.03503929914096e-56
"1041",0.000597434954140202,3.47320518656433e-20,0.0201878943086202,2.50290831722219e-69,2.66323736407403e-25,6.56280460611144e-06,2.91173766981058e-21,3.44614766978355e-13,1.22704532358482e-71,0.979154865617994,5.32423142944647e-05,2.80607229417996e-26,9.36022132265371e-23,2.86151252964149e-26,1.70857703181392e-22
"1042",1.14358320123332e-06,1.5412602515667e-34,9.69677994632425e-08,8.89764447244556e-107,1.4871872161565e-19,0.250181986289918,5.05469441192481e-17,3.72201554543842e-05,4.06762374603587e-48,0.749779396062161,1.56940319389898e-07,1.95277359095963e-37,1.14639585316219e-12,1.59363990735691e-41,1.74231690192974e-17
"1043",3.5436366313766e-09,0.00112132901775968,0.997689858611506,3.03763672554126e-29,4.83362565285085e-41,1.68079272760875e-23,2.21356081380826e-24,6.57752780825525e-30,1.51611165355128e-124,3.92903729218604e-06,0.00118487978978609,1.84184237727124e-14,9.08983428627079e-43,8.72624047680115e-16,3.28558169963575e-31
"1044",1.76863268425471e-17,0.0529936188950961,2.4298464425174e-06,0.000144176565669151,2.93112077091819e-52,9.41802107098992e-62,4.77933716851247e-48,2.47075473206215e-78,1.51210333144164e-176,8.68263356366369e-30,2.75040079907832e-16,1.272867688158e-07,8.7177060890163e-73,0.946859647406023,8.49912916499748e-63
"1045",0.0057847854652341,3.46552735394235e-173,1.19655939127131e-106,0,0.745494449010782,1.63345238977104e-07,1.64771614783423e-44,5.44726846802465e-16,0.00780981368341265,1.92572844310293e-63,3.03410779619583e-42,1.25704217522198e-95,0.240910788495331,5.66514881662555e-85,6.97844205450861e-26
"1046",1.95503593281949e-70,0.999574612824474,6.87867463858756e-87,4.19041462722724e-15,1.60419914946583e-111,9.214902876742e-158,5.38305106032895e-26,3.07284510974791e-137,0,3.1933502322219e-150,0.000388051939029053,3.73352364930732e-05,4.44814430694471e-161,9.85700614167834e-45,3.65615276943031e-67
"1047",2.47407758048347e-33,0.000602769234831852,9.84229588663748e-26,0.999297850686554,7.0809428223451e-72,8.76614572076039e-102,4.0205675481262e-53,3.35333931104051e-115,5.62903669603935e-250,1.06081067266186e-66,8.50400236012338e-20,8.2555696736823e-06,6.53871999376175e-110,9.11245089399906e-05,6.57586708821854e-77
"1048",5.3407110785936e-73,0.999713425625921,2.53207991998963e-92,3.39309256548678e-15,7.72695734033835e-114,2.35983689183039e-163,1.57761738042728e-26,6.03304198799937e-142,0,2.17150742684676e-157,0.000209553662336641,7.70207117390297e-05,7.21431227502261e-165,1.38196903966034e-46,3.53072687237142e-69
"1049",9.99082225144743e-30,0,0,0,0.99999933147379,3.19876479977864e-58,1.43521165303962e-88,6.09537315794453e-69,6.68526209515482e-07,9.68852589758648e-238,3.9465409541322e-105,1.47427529699842e-180,3.14330492742225e-16,1.00972257548607e-216,2.77470695384519e-66
"1050",3.13486300100923e-99,8.23061074583284e-29,6.83023264762723e-188,1.73072661521032e-16,2.35458575679437e-139,3.78598193290095e-300,5.76573481202727e-80,2.92100135264177e-279,0,1.07421396333168e-275,7.16544062480661e-40,1,1.33421641031478e-247,6.3978380879589e-63,2.69665510035805e-144
"1051",1.93592998337665e-259,8.12557191940627e-76,0,8.09921651667236e-279,2.36509828397752e-251,0,1,0,0,0,8.15358763595608e-22,3.70544716520668e-43,0,0,2.0308436764966e-113
"1052",2.91977538799599e-09,0.000551288127391418,0.0103276828511031,6.63077031528476e-14,1.15078910153577e-39,3.36483073242073e-42,1.53068922046644e-45,1.16080389283925e-60,1.81518964707738e-128,7.53074002550783e-17,1.35704973437294e-14,7.63594392309018e-09,8.27034918165336e-54,0.989121018465706,5.53169525136037e-56
"1053",4.71147433725842e-21,9.00972555696715e-39,4.77407017739711e-19,3.78372261694775e-124,3.82198341744095e-29,0.00314130165910163,7.26786658593307e-09,0.0229416749530638,3.65267318369559e-59,0.973842869632316,7.41434092798136e-05,8.75138822243783e-43,2.26079365573399e-16,6.06886195612262e-76,3.07837197440843e-09
"1054",0.00489824636643381,8.52705328475028e-16,0.316502627040315,1.79005911012317e-56,9.94012021263443e-27,2.834126391965e-07,2.56055892326567e-23,2.74941085444458e-16,7.70164225798403e-77,0.67849941277415,9.94304064609448e-05,3.8020355135577e-22,1.12866690192177e-24,1.45068512125512e-19,1.25347405689784e-25
"1055",1.08964118249824e-20,0.999988387305401,8.80248917844251e-06,6.97697219115653e-11,5.47412671890378e-58,1.9091567138015e-50,2.03845437286921e-30,2.34926782861424e-57,1.44290581125878e-187,9.013378200428e-25,2.80105276424283e-06,2.39939675322359e-10,4.36989781289359e-70,8.84294704276412e-09,2.5287234676931e-44
"1056",8.37822216919509e-61,6.7155022004622e-15,6.23860143781675e-85,0.937371480243341,2.22078266250204e-100,1.14697514814213e-186,6.23665742543177e-69,1.13669156886223e-189,0,5.97925342255545e-151,4.80586252795285e-31,0.0626285197566518,1.81894281528443e-171,9.12215477764881e-24,1.25343307903366e-109
"1057",7.43882655296567e-46,1.98106041295932e-17,2.76126086948154e-63,0.998868426630665,1.43224749129462e-85,1.39276730467407e-159,7.84391801726786e-72,2.00235795294986e-169,5.57567635004115e-310,4.04728368783938e-114,4.60414414722949e-33,0.0011315733688287,2.31781093680614e-149,5.05920153926068e-13,1.31723334925627e-104
"1058",4.15902744843593e-46,3.14411869446153e-24,2.75492421525046e-76,0.996692938535707,2.22316198018799e-86,2.62451298980126e-177,1.75675398095359e-78,1.61020511532191e-183,8.58745874415233e-318,2.34160493544695e-124,7.48548646974088e-38,0.00330706146419394,1.24590367639048e-156,9.92275145934156e-14,4.20870720848203e-113
"1059",2.03276373922555e-32,6.23667483261052e-10,1.14398459760227e-33,0.9999105831861,4.43286493217513e-70,1.89230964060947e-115,7.78722235250707e-64,9.86566008313327e-133,1.62889672837388e-251,1.16560969769825e-72,2.16936356776712e-27,8.44713983400029e-06,5.26426090564852e-115,8.09690503981517e-05,2.75045751128381e-88
"1060",1.0585800121076e-11,1.94167081178738e-311,2.77209613532614e-260,0,0.999999999989414,7.85813663554045e-128,8.0085924883818e-121,2.02863149045289e-143,3.797284091572e-47,3.81414334371775e-190,2.00916684265004e-106,1.20201980542502e-127,1.83361877298184e-53,1.43271294636489e-129,1.84166309704857e-106
"1061",7.16829967111287e-16,7.25088992776119e-20,2.04601219867789e-37,0.00193832976494535,3.23223552104883e-50,3.73119254708974e-110,8.32506027419342e-75,3.94843773591603e-129,1.04431151724984e-191,6.09479080330555e-57,2.04166903172168e-34,6.32024853690952e-05,8.7363213159361e-95,0.997998467749685,1.80036041007728e-93
"1062",1.57960413754189e-65,3.57806278551763e-68,2.07960892444776e-177,0.000577713146229542,8.98024136019525e-103,6.90676260769574e-300,1.81852314455874e-112,1.578688906834e-289,0,1.27051239072326e-218,9.29229295670051e-65,0.99942228685377,6.7943283201774e-221,2.01446354832183e-27,2.22234907827186e-162
"1063",2.86344343091038e-23,0.823389614082143,3.05446982835367e-09,0.0196617001633577,3.70931558343195e-60,1.26871672891512e-70,3.46169944634119e-44,5.1139607617048e-83,7.60825575485486e-204,3.31254297177465e-37,8.76537962748711e-14,1.84520599507542e-07,2.8765893741781e-82,0.156948498179342,1.01055257480326e-61
"1064",1.31884323800662e-31,1.03090141910163e-248,2.50018319387567e-185,0,3.25197666073533e-12,2.48354800938616e-16,4.24742331276611e-36,7.46713449559872e-09,0.145184345118421,1.00604562626171e-99,1.04876265788092e-54,4.15740949911047e-138,0.854815647259189,1.78225401991703e-193,1.52002703238204e-10
"1065",1.02073974067532e-53,2.33838155794203e-34,1.48012159416398e-103,0.933973272720068,2.11103946781108e-94,8.74839343905851e-217,2.16087181803886e-87,5.50498854531162e-215,0,1.41547552474324e-156,1.47850344215139e-44,0.0660267272799315,4.99126660826512e-178,1.90213543955804e-19,5.81917004981838e-128
"1066",2.01373037783729e-10,2.01280259410658e-68,3.94628641048814e-27,2.34369714952982e-167,1.71694852310062e-12,0.995013523378373,2.1045697667738e-19,0.00483516752764152,1.07644586120088e-24,3.01416996826771e-08,2.60985051604911e-15,4.8140765658271e-53,0.000151278749177821,5.63144368513016e-61,1.52337266059895e-14
"1067",1.69302429597753e-66,5.17489962045807e-206,2.4375407536394e-161,0,3.49493522203975e-29,5.15975285511029e-21,5.39714113023862e-17,0.120619498817682,1.43069474237265e-07,4.98030811355488e-48,2.63736259192069e-33,1.69306863503722e-120,0.352745977873678,1.78147524269757e-233,0.526634380239166
"1068",6.18015484710923e-34,2.37018237529697e-94,9.04980326361937e-60,3.23771904965453e-219,1.70392039806097e-20,4.73999619694277e-07,4.77369885285439e-13,0.998092095020491,1.25739691321045e-22,2.80259007172763e-10,3.01847743092889e-16,4.37246981508819e-69,0.00190123608502804,7.7050554860718e-119,6.19461412504812e-06
"1069",4.37954496778849e-07,3.6544199844579e-38,6.42406958779683e-10,2.47903804552823e-115,5.74125591451132e-18,0.704185660398356,4.75428632904695e-17,0.000114966999793875,3.36773031666909e-44,0.295698916613768,1.72609609169272e-08,1.03612109944132e-38,1.30217741736104e-10,5.90642352861328e-43,2.20861628899176e-17
"1070",6.32980773331581e-24,0,3.00990408291211e-302,0,0.998574372401121,2.64268597749986e-44,2.09018769546716e-78,3.05427760663818e-52,0.00142562730150111,1.08014011016333e-212,3.00491307585396e-94,6.87312893114784e-170,2.97378341740479e-10,1.95573997991609e-198,4.92531657761464e-54
"1071",8.51769807537885e-14,0.00851044170356064,3.64268661449602e-05,8.23687160524884e-08,1.08567745534704e-46,1.63187825919034e-54,1.6801975256823e-48,1.11489815822642e-72,1.06869231952946e-155,7.6620847412503e-25,1.35730368581165e-16,6.02632722450399e-08,2.32086103261646e-65,0.991452988798221,1.7326780719669e-61
"1072",1.54438147155761e-08,0.000814571468106331,0.999183976073371,7.67023463275812e-21,1.03555059265675e-39,5.90125103782224e-26,1.86071868493675e-32,5.13346424043692e-39,4.64470351246548e-120,1.33458632314401e-07,3.13457849694576e-07,3.8004988814519e-11,1.2328064709862e-45,9.90060221048183e-07,4.16078899679883e-40
"1073",6.02369349040245e-167,7.11074898024098e-291,2.51509995439137e-291,0,4.13907142620745e-65,1.02590784470078e-77,1.37516738692669e-14,1.30396649320144e-16,2.26307493065532e-29,2.493348300805e-62,1.48230620824227e-42,1.54807780779909e-158,2.10394726189538e-18,0,0.999999999999986
"1074",4.6063851198216e-45,1.13079635189465e-15,1.88699416141602e-59,0.999303164784869,2.06228408651095e-84,6.43376785206934e-153,6.54691532364707e-70,1.43608389153205e-164,7.07216542705608e-305,8.95724236833058e-110,9.86732438807903e-32,0.000696835212522404,9.95221007650721e-146,2.60751277776275e-12,6.29794060261701e-102
"1075",0.000256929484403659,7.27929985621349e-10,0.999722116209188,6.73220758767052e-34,2.31628209741612e-31,2.35330333078975e-17,7.90560705628894e-34,1.17528392776688e-33,1.28773640607469e-93,1.68972495407678e-05,1.36029976120002e-08,3.04263905164833e-15,1.3610087038025e-33,4.04272593688269e-06,2.32298151651575e-39
"1076",8.86334580901445e-08,2.33724093305141e-05,0.990560815705192,8.71309916712104e-36,9.71647068280674e-38,2.0498788526914e-18,1.94467355341812e-22,1.41290837270884e-23,6.28588502983341e-109,0.00446024626543555,0.00495547698658249,1.14682176856153e-15,8.88026567716349e-39,1.88015844216481e-19,1.98279890676235e-27
"1077",6.71506784145246e-13,0.472625169128458,0.526121709843684,2.02440256234559e-20,1.8466823127595e-47,4.87119389822929e-32,3.53225223110149e-25,1.12685115848473e-37,1.21698781583451e-148,2.50133028093896e-11,0.0012531209967556,5.239545182551e-12,5.13453618581489e-53,1.78244248253375e-13,2.09013566526232e-34
"1078",0.000550256264917353,1.50791001914811e-93,8.16212021169847e-41,3.29896028084636e-203,9.09841870996242e-06,0.95558146384902,3.94188666859732e-28,8.66908060125218e-07,1.94075132884983e-12,2.59104444455555e-19,1.48643036395579e-22,1.04175461712267e-61,0.0438583145573517,3.31360627798393e-55,2.59329648287767e-20
"1079",4.66821519172716e-07,1.56309106959063e-36,4.39040188069617e-09,3.17398010674867e-109,4.79274575242605e-19,0.43802450017619,3.75353874922394e-18,6.36137776695808e-06,3.14152478130327e-46,0.561968622652093,4.45738073146099e-08,4.79060370336601e-38,8.22057126261509e-12,1.89643236491371e-41,1.13624182017962e-16
"1080",2.67095195866629e-29,1.62885156013961e-90,2.51358588190155e-50,4.28204945489703e-222,1.02625867658091e-20,0.00184500221791955,3.11178592402887e-13,0.997853080432187,6.50329427058302e-24,1.00338323839759e-10,5.42474583479814e-17,4.07111165101286e-68,0.000301596134479204,2.32250621844478e-109,3.21114764225493e-07
"1081",4.4968377476362e-66,9.19046473888183e-70,8.36224537860174e-76,6.86043448883094e-190,6.25251881094964e-54,2.93831538525055e-25,0.654636174471936,6.63217267111791e-05,5.61825249866509e-83,0.0442679684112911,0.0938207602191807,1.12845856224246e-58,3.48918146598785e-25,1.74736117567079e-172,0.207208775170881
